ID,Postcode,Locality,State,Longitude,Latitude,Category,Type,SA3,SA3 Name,SA4,SA4 Name,Status
5241,2830,TALBRAGAR,NSW,148.657282,-32.24224,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5242,2830,TERRAMUNGAMINE,NSW,148.657282,-32.24224,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5243,2830,TOONGI,NSW,148.657282,-32.24224,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5244,2830,TROY JUNCTION,NSW,148.657282,-32.24224,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
20717,2830,WAMBANGALANG,NSW,148.5008494,-32.56143424,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5245,2830,WHYLANDRA CROSSING,NSW,148.657282,-32.24224,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5246,2831,ARMATREE,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5247,2831,BALLADORAN,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5248,2831,BRENDA,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5249,2831,BULLAGREEN,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5250,2831,BYROCK,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5251,2831,CARINDA,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5252,2831,COOLABAH,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5253,2831,ELONG ELONG,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5254,2831,EUMUNGERIE,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5255,2831,GEURIE,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5256,2831,GIRILAMBONE,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5257,2831,GOODOOGA,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5258,2831,HERMIDALE,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
20718,2831,MACQUARIE MARSHES,NSW,147.630411,-30.69592531,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5259,2831,MERRYGOEN,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5260,2831,MURIEL,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5261,2831,NEILREX,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5262,2831,NEVERTIRE,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5263,2831,NUBINGERIE,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5264,2831,NYMAGEE,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5265,2831,PINE CLUMP,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5266,2831,PONTO,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5267,2831,QUAMBONE,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5268,2831,TERRABELLA,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5269,2831,THE MARRA,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5270,2831,TOORAWEENAH,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5271,2831,WESTELLA,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5272,2831,WONGARBON,NSW,146.615174,-31.927892,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5273,2832,ANGLEDOOL,NSW,147.983033,-29.958521,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
5274,2832,BOOROOMA,NSW,147.983033,-29.958521,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
5275,2832,BULYEROI,NSW,147.983033,-29.958521,,,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
5276,2832,COME BY CHANCE,NSW,147.983033,-29.958521,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
5277,2832,CRYON,NSW,147.983033,-29.958521,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
5278,2832,CUMBORAH,NSW,147.983033,-29.958521,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
20719,2832,GRAWIN OPAL FIELDS,NSW,147.6109368,-29.68175838,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
5279,2832,WALGETT,NSW,147.983033,-29.958521,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
5280,2833,COLLARENEBRI,NSW,148.378523,-29.391492,Delivery Area,Delivery Area,11003,Moree - Narrabri,110,New England and North West,Updated 6-Feb-2020
20720,2834,ANGLEDOOL,NSW,147.9287091,-29.12157608,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
5281,2834,LIGHTNING RIDGE,NSW,147.966635,-29.445997,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
5282,2835,BULLA,NSW,145.406579,-31.551822,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
5283,2835,CANBELEGO,NSW,145.406579,-31.551822,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
5284,2835,COBAR,NSW,145.406579,-31.551822,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
5285,2835,CUBBA,NSW,145.406579,-31.551822,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
5286,2835,GILGUNNIA,NSW,145.406579,-31.551822,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
5287,2835,IRYMPLE,NSW,145.406579,-31.551822,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
5288,2835,KERRIGUNDI,NSW,145.406579,-31.551822,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
5289,2835,KULWIN,NSW,145.406579,-31.551822,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
5290,2835,LERIDA,NSW,145.406579,-31.551822,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
5291,2835,NOONA,NSW,145.406579,-31.551822,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
5292,2835,SANDY CREEK,NSW,145.406579,-31.551822,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
5293,2835,TINDAREY,NSW,145.406579,-31.551822,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
5294,2836,GEMVILLE,NSW,143.270562,-31.498123,Delivery Area,Delivery Area,10502,Broken Hill and Far West,105,Far West and Orana,Updated 6-Feb-2020
5295,2836,WHITE CLIFFS,NSW,143.270562,-31.498123,Delivery Area,Delivery Area,10502,Broken Hill and Far West,105,Far West and Orana,Updated 6-Feb-2020
5296,2836,WILCANNIA,NSW,143.270562,-31.498123,Delivery Area,Delivery Area,10502,Broken Hill and Far West,105,Far West and Orana,Updated 6-Feb-2020
16720,2838,GOODOOGA,NSW,147.404,-29.3107,,,10503,Dubbo,105,Far West and Orana,Updated 25-Mar-2020 SA3
5297,2839,BREWARRINA,NSW,146.94474,-29.8313,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
20721,2839,COLLERINA,NSW,146.6917173,-29.51160991,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
5298,2839,GONGOLGON,NSW,146.94474,-29.8313,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
20722,2839,NARRAN LAKE,NSW,147.3208465,-29.8371247,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
20723,2839,TALAWANTA,NSW,147.0599838,-29.60129298,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
5299,2839,WEILMORINGLE,NSW,146.94474,-29.8313,Delivery Area,Delivery Area,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,Updated 6-Feb-2020
5300,2840,BARRINGUN,NSW,145.251371,-30.205908,Delivery Area,Delivery Area,10502,Broken Hill and Far West,105,Far West and Orana,Updated 6-Feb-2020
5015,2840,BOURKE,NSW,145.251371,-30.205908,Delivery Area,Delivery Area,10502,Broken Hill and Far West,105,Far West and Orana,Updated 6-Feb-2020
5016,2840,ENNGONIA,NSW,145.251371,-30.205908,Delivery Area,Delivery Area,10502,Broken Hill and Far West,105,Far West and Orana,Updated 6-Feb-2020
5017,2840,FORDS BRIDGE,NSW,145.251371,-30.205908,Delivery Area,Delivery Area,10502,Broken Hill and Far West,105,Far West and Orana,Updated 6-Feb-2020
20724,2840,GUMBALIE,NSW,145.2166226,-30.08082971,Delivery Area,Delivery Area,10502,Broken Hill and Far West,105,Far West and Orana,Updated 6-Feb-2020
5018,2840,GUNDERBOOKA,NSW,145.251371,-30.205908,Delivery Area,Delivery Area,10502,Broken Hill and Far West,105,Far West and Orana,Updated 6-Feb-2020
20725,2840,HUNGERFORD,NSW,144.6153754,-29.1707458,Delivery Area,Delivery Area,10502,Broken Hill and Far West,105,Far West and Orana,Updated 6-Feb-2020
5019,2840,LOUTH,NSW,145.251371,-30.205908,Delivery Area,Delivery Area,10502,Broken Hill and Far West,105,Far West and Orana,Updated 6-Feb-2020
20726,2840,NORTH BOURKE,NSW,146.0753866,-29.74530244,Delivery Area,Delivery Area,10502,Broken Hill and Far West,105,Far West and Orana,Updated 6-Feb-2020
5020,2840,TILPA,NSW,145.251371,-30.205908,Delivery Area,Delivery Area,10502,Broken Hill and Far West,105,Far West and Orana,Updated 6-Feb-2020
5021,2840,URISINO,NSW,145.251371,-30.205908,Delivery Area,Delivery Area,10502,Broken Hill and Far West,105,Far West and Orana,Updated 6-Feb-2020
5022,2840,WANAARING,NSW,145.251371,-30.205908,Delivery Area,Delivery Area,10502,Broken Hill and Far West,105,Far West and Orana,Updated 6-Feb-2020
5023,2840,YANTABULLA,NSW,145.251371,-30.205908,Delivery Area,Delivery Area,10502,Broken Hill and Far West,105,Far West and Orana,Updated 6-Feb-2020
5024,2842,MENDOORAN,NSW,149.051954,-31.690852,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
20727,2842,MOLLYAN,NSW,149.2014179,-31.58474786,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5025,2842,NEW MOLLYAN,NSW,149.051954,-31.690852,,,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5026,2842,YARRAGRIN,NSW,149.051954,-31.690852,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5027,2843,COOLAH,NSW,149.727798,-31.82434,Delivery Area,Delivery Area,10503,Dubbo,105,Far West and Orana,Updated 6-Feb-2020
5028,2844,BIRRIWA,NSW,149.319295,-31.924969,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5029,2844,COBBORA,NSW,149.319295,-31.924969,,,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5030,2844,DUNEDOO,NSW,149.319295,-31.924969,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5031,2844,LEADVILLE,NSW,149.319295,-31.924969,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5032,2845,ANGUS PLACE,NSW,150.04201,-33.404961,,,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5033,2845,WALLERAWANG,NSW,150.04201,-33.404961,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5034,2846,AIRLY,NSW,150.118609,-33.071806,,,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5035,2846,CAPERTEE,NSW,150.118609,-33.071806,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5036,2846,GLEN DAVIS,NSW,150.118609,-33.071806,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5037,2846,KANGAROO FLAT,NSW,150.118609,-33.071806,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5038,2846,ROUND SWAMP,NSW,150.118609,-33.071806,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5039,2847,PIPERS FLAT,NSW,149.969799,-33.404462,,,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5040,2847,PORTLAND,NSW,149.969799,-33.404462,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5041,2848,BROGANS CREEK,NSW,149.964131,-32.901412,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5042,2848,CHARBON,NSW,149.964131,-32.901412,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5043,2848,CLANDULLA,NSW,149.964131,-32.901412,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5044,2848,KANDOS,NSW,149.964131,-32.901412,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5045,2849,BOGEE,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5046,2849,BREAKFAST CREEK,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5047,2849,BUDDEN,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5048,2849,BYLONG,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5049,2849,CAMBOON,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5050,2849,CARWELL,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5051,2849,COGGAN,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5052,2849,COXS CREEK,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5053,2849,COXS CROWN,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5054,2849,DABEE,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5055,2849,DUNGEREE,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5056,2849,DUNVILLE LOOP,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5057,2849,GINGHI,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5058,2849,GLEN ALICE,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5059,2849,GROWEE,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5060,2849,KELGOOLA,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5061,2849,LEE CREEK,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5062,2849,MOUNT MARSDEN,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5063,2849,MURRUMBO,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5064,2849,NULLO MOUNTAIN,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5065,2849,OLINDA,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5066,2849,PINNACLE SWAMP,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5067,2849,PYANGLE,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5068,2849,REEDY CREEK,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5069,2849,RYLSTONE,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5070,2849,UPPER BYLONG,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5071,2849,UPPER GROWEE,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5072,2849,UPPER NILE,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5073,2849,WIRRABA,NSW,150.059088,-32.708935,Delivery Area,Delivery Area,10303,Lithgow - Mudgee,103,Central West,Updated 6-Feb-2020
5074,2850,AARONS PASS,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5075,2850,APPLE TREE FLAT,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5076,2850,AVISFORD,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5077,2850,BARA,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5078,2850,BARIGAN,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5079,2850,BEN BUCKLEY,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5080,2850,BOCOBLE,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5081,2850,BOMBIRA,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5082,2850,BOTOBOLAR,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5083,2850,BUCKAROO,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5084,2850,BUDGEE BUDGEE,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5085,2850,BURRUNDULLA,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5086,2850,CAERLEON,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5087,2850,CANADIAN LEAD,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5088,2850,CARCALGONG,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5089,2850,COLLINGWOOD,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5090,2850,COOKS GAP,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5091,2850,COOYAL,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5092,2850,CROSS ROADS,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5093,2850,CUDGEGONG,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5094,2850,CULLENBONE,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5095,2850,CUMBO,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5096,2850,ERUDGERE,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5097,2850,EURUNDEREE,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5098,2850,FROG ROCK,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5099,2850,GALAMBINE,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5100,2850,GLEN AYR,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5101,2850,GRATTAI,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5102,2850,GREEN GULLY,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5103,2850,GULGAMREE,NSW,149.602925,-32.685033,,,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5104,2850,HARGRAVES,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5105,2850,HAVILAH,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5106,2850,HAYES GAP,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5107,2850,HILL END,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5108,2850,HOME RULE,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5109,2850,ILFORD,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5110,2850,KAINS FLAT,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5111,2850,LINBURN,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5112,2850,LONG CREEK,NSW,149.602925,-32.685033,,,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5113,2850,LUE,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5114,2850,MAITLAND BAR,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5115,2850,MENAH,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5116,2850,MEROO,NSW,149.602925,-32.685033,Delivery Area,Delivery Area,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
5117,2850,MILLSVILLE,NSW,149.602925,-32.685033,,,10604,Upper Hunter,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
